LATITUDE,LONGITUDE,ELEVATION,TMAX
42.3861,-72.5374,44.2,32.5
42.1341,-77.0691,349.6,28.9
46.6833,-71.9667,61,18.6
36.7775,-78.4756,155.4,51.1
43.7929,-75.4829,263,25.4
43.1833,-79.5667,171,29.6
44.49576,-71.57668,262.1,23.3
34.6997,-76.7381,1.2,54.4
36.0811,-79.8047,233.2,50.3
36.2275,-81.2975,726.6,44.9
40.412,-79.7245,262.1,38.3
40.57401,-74.88156,80.8,38.5
43.55,-80.2167,325,25.7
48.4333,-71.15,136,13.8
42.79148,-77.51331,243.8,31.5
43.02966,-78.16822,278.3,28.6
38.51708,-81.64542,192.6,43
38.8333,-78.4,243.8,42.1
46.2333,-72.65,8,17.5
41.8975,-78.7144,506,29.6
35.64,-77.3984,9.8,53.7
44.2553,-72.6006,161.5,26.4
36.1325,-77.1708,15.2,51.6
35.8458,-80.2597,231.6,51.4
40.4056,-81.3435,262.1,35.5
45.9167,-66.6167,35,25.6
40.3916,-79.8594,222.5,38.2
42.0997,-76.8358,288.6,31.4
25.1936,-80.3493,1.8,76.3
42.57,-72.29111,169.2,32.8
38.1873,-80.1336,655.3,37.3
39.9969,-79.5963,274.3,39.1
44.2667,-80.7167,411,21.9
40.82915,-75.08339,80.2,38.1
44.74973,-71.62944,277.4,22.3
41.7394,-75.4465,548.6,28.2
37.4339,-76.4414,1.2,48.6
26.7459,-81.4265,4.9,72.9
42.7166,-74.9266,383.1,23.3
41.4,-73.4167,123.4,35.3
42.69728,-73.16967,195.1,31
41.90972,-70.72944,45.4,38.1
41.8418,-73.0085,209.1,34.5
35.72972,-81.67273,359.7,49.8
40.61417,-79.71917,231.6,34.3
38.0667,-75.2014,3.7,45.9
35.4083,-78.8208,45.7,50.3
38.9803,-80.2201,443.5,40.2
34.7336,-76.7357,3,55.1
36.8707,-76.2289,3,49.5
41.4196,-78.7493,414.5,33.6
42.805,-72.00361,317,30.1
44.53444,-72.61444,223.1,23.5
43.99056,-70.9475,135.6,28.5
41.5269,-72.0642,6.1,38.5
43.34972,-76.38472,144.8,30.1
41.9538,-70.9571,12.2,40
42.6425,-77.05639,275.2,30.4
41.00928,-74.73633,176.8,35
39.7994,-79.3665,454.2,36.4
29.0181,-81.3106,7.6,69.6
38.9133,-76.97,15.2,45.6
35.4606,-81.3296,270.4,51.7
45.8909,-69.9646,328,19.2
38.0421,-78.0061,128,43.9
40.952,-72.298,12.8,43.2
41.07306,-71.92333,2.1,39
42.89351,-73.24876,240.8,29.9
40.23802,-75.55493,87.8,36.9
27.9378,-81.5993,38.1,74.7
42.56496,-77.71755,201.2,33.4
40.62405,-74.66905,32,38.3
40.33015,-75.12292,120.1,38.4
33.3022,-81.02981,50.3,58
40.73417,-73.41694,24.7,39.1
43.6805,-70.1606,5.2,32.8
41.50972,-72.82778,31.4,36.8
40.47282,-74.42259,33.8,41.1
33.46167,-80.85806,60,57.9
42.19083,-71.17361,15.2,39.3
42.6168,-71.8017,202.7,33.1
35.9667,-79.0917,172.2,51.7
43.69307,-71.47342,262.4,26.2
44.7192,-73.7205,408.4,25.7
30.3361,-81.5147,12.5,65.5
42.04756,-71.00819,22.9,37.6
45.0167,-74.75,64,23.3
39.5,-74.5,396.2,42.4
28.5082,-81.5467,45.7,72.5
33.97056,-80.99583,64.6,58.2
39.7275,-79.91306,246.9,40
41.7857,-73.7422,125.9,33.7
32.6328,-81.7756,45.7,59.3
26.86,-80.0552,1.5,74.7
24.74257,-80.98193,1.2,76.7
35.19667,-81.15583,242.9,54.6
34.98694,-81.0575,203.9,53.5
35.01694,-80.62056,207,53.1
25.625,-80.5797,1.5,75.6
44.7902,-71.8298,363.9,24
34.6619,-80.2742,120.1,55.1
44.8128,-71.8902,365.8,23.4
39.5436,-80.4647,335.3,39.1
42.428,-72.0275,251.5,33.6
46.7167,-67.7167,80,19.3
40.1482,-74.953,18.3,38.6
46.654,-68.0089,182.6,22.4
33.2547,-81.2361,74.7,60.1
43.3203,-73.9256,246.3,28.1
43.23389,-75.41167,158.2,28.3
44.65,-73.46667,71.3,25.5
41.9561,-71.1395,25.9,37.4
42.58417,-70.9175,32.9,36.4
33.2425,-79.9869,14.9,60.2
43.11386,-78.93533,179.2,29.6
41.37139,-73.48278,139.3,35.6
33.7775,-81.8467,189,57.5
44.842,-74.3081,268.2,23.3
40.12028,-76.29444,122.8,38.8
40.04204,-79.25661,876.6,29.9
48.3,-70.9167,152,12.1
43.4703,-71.6537,137.2,27.9
43.8333,-77.15,79,29.2
37.9892,-80.68,975.4,33.3
34.3949,-80.0486,56.4,55.9
44.4716,-70.1594,115.8,26.9
36.4992,-80.6508,317.3,46.8
44.2333,-79.7833,251,23.7
44.42,-72.0194,212.4,24
40.87639,-74.28306,52.7,37.1
39.93468,-77.25459,219.5,37
43.25886,-72.0021,248.4,30.7
45.6602,-69.8119,325.8,21
25.6719,-80.1566,1.8,77.8
40.5319,-80.2172,357.2,36.4
35.6708,-78.6608,100.6,53.4
39.7062,-77.7304,214.9,39.3
31.1681,-81.5022,4,63.4
39.6466,-80.4066,378,37.3
42.6993,-71.1659,15.2,35.3
43.6253,-72.9781,189,27
27.21785,-81.8742,7.6,72.6
40.1692,-79.1411,832.1,30.1
44.6264,-73.303,33.5,24.8
46.7167,-79.1,181,16.5
31.86945,-81.62358,28,64.3
35.31099,-81.57096,249.9,53.3
44.6333,-75.75,120,23
40.7628,-80.3133,231.6,35.9
42.5742,-72.868,502,28.8
44.6,-75.6667,96,22.9
35.6967,-80.6225,221,51.3
35.0583,-78.8583,29.3,56.1
37.99951,-79.83227,684,39.6
35.6836,-80.4822,213.4,49.7
36.6667,-80.4481,678.2,45.1
34.70842,-77.43966,7.9,56.1
42.524,-71.1249,33.5,37.6
35.2326,-75.6219,3.4,54.4
40.5375,-81.9197,249.6,34.7
34.16875,-81.9029,128.6,53.8
38.34083,-75.51325,14.3,45.8
39.1733,-76.684,47.5,41.6
42.7467,-71.0426,9.1,35
43.3049,-76.3938,109.7,30.7
42.4491,-76.4491,292.6,29.9
38.2869,-79.8181,885.4,35.8
38.73332,-77.49263,74.7,42.9
38.3833,-81.8339,196.9,40.7
41.056,-80.0595,384,33.2
36.65452,-80.91732,713.5,42.5
36.6833,-75.9333,365.8,50.5
42.3356,-73.2506,306,31.7
33.81619,-78.72048,9.8,56.9
35.0677,-77.048,5.8,54.6
43.3,-79.8,77,30.7
40.6475,-80.38611,210.3,35.6
44.5248,-72.8154,1204,20.6
41.4234,-76.4933,599.2,29.5
42.5667,-80.05,175,32.2
44.86102,-71.53921,341.4,23.8
43.8925,-70.2544,115.2,27.9
40.82086,-76.49831,309.4,34
41.13889,-75.37944,584,29.4
42.3717,-79.4866,246.3,34
48.3333,-71,159,13.2
37.2992,-77.2775,12.2,52.2
46.2,-70.7833,229,18.9
44.2202,-69.789,40.5,29.7
35.8936,-77.6806,33.5,52.1
40.5361,-79.8152,228,36.6
40.82167,-72.86889,25,39
37.0679,-78.9517,124.4,48.3
43.27806,-70.92222,98.5,31.3
41.04667,-78.41167,462.1,32.8
45.25,-74.9667,85,20.3
45.3167,-75.6667,114,19
43.1716,-70.9277,36.3,31.9
43.1092,-70.9484,19.2,32.1
45.5853,-69.7187,316.1,21.4
41.4911,-71.5413,35.1,37.4
41.4782,-71.5417,32.3,37.3
25.8063,-80.1334,2.4,75.3
43.2359,-77.0841,135.3,30.6
42.4486,-74.4653,335.3,32.9
45.0057,-71.6903,517.9,22.3
41.7681,-74.155,379.5,32.9
42.1,-77.1,335.3,32.7
37.2008,-80.5864,548.6,41.1
41.7525,-81.29556,182.9,36.5
42.4468,-72.53,96,32.3
26.25,-80.10833,6.4,76.3
42.47,-71.28944,40.5,36.3
41.9301,-79.297,454.2,29.4
25.99889,-80.24111,2.7,76.5
24.77048,-80.9073,1.2,74.5
27.6038,-81.053,21.9,73.8
27.1819,-81.3508,42.7,74.3
27.88608,-81.83251,33.8,72.6
35.74207,-81.38229,358.1,49.7
42.4647,-79.003,368.8,31.6
38.8561,-80.3074,533.1,40.5
45.0333,-76.25,145,22
42.5192,-76.331,320,29.6
37.0179,-78.48,190.5,48.5
37.6664,-77.8769,106.7,47.2
37.8566,-80.4042,701,39
35.5347,-79.0464,79.9,54.5
43.8667,-78.8333,84,28.7
43.9167,-78.8833,140,27
39.3395,-81.4438,253.3,40
34.635,-81.5205,158.5,54.2
45.1776,-67.7742,88.4,28.7
49.7667,-77.8,280,6.2
49.75,-77.8,281,6.4
42.4718,-79.33371,192.3,33
44.56551,-73.57042,155.4,26.4
39.29556,-80.22889,366.7,41.6
34.3011,-79.8766,45.7,56.9
37.5784,-81.3272,476.7,43.6
44.0436,-69.53753,64.9,30.4
25.8996,-81.3183,1.2,77.3
44.77,-71.7017,379.5,23.4
27.1526,-81.3689,45.7,73.6
36.25251,-81.91352,1015,40
33.3172,-80.4183,29,58.4
33.2845,-79.6963,10.7,61.4
39.64034,-77.69778,162.2,38.4
42.7913,-71.4735,41.1,34.4
38.2022,-77.3747,67.1,44.2
36.56269,-79.36331,119.5,49.8
39.6203,-79.9698,251.5,42.4
38.1935,-81.3701,189,43.4
35.2236,-80.9552,221.9,53.5
36.3796,-79.6944,271.3,48.3
32.89943,-80.04075,12.2,61
40.7792,-73.88,3.4,39.6
42.9408,-78.7358,218.2,30.5
34.24926,-80.66964,57.9,55.8
39.4871,-75.2201,31.7,42.9
40.7831,-76.8617,128,35.5
40.6825,-74.1694,2.1,39.5
42.74722,-73.79912,85.3,32
40.29639,-78.32028,451.1,33.6
40.64985,-75.44771,118.9,38.1
40.335,-75.313,115.8,39.9
30.495,-81.6936,7.9,66.4
38.30833,-75.12389,3.7,46.2
45,-75.6333,99,21.5
33.9419,-81.1181,68.6,57.7
42.3295,-78.4637,484.6,29.1
43.9316,-69.8564,7.6,30.1
48.0667,-69.55,6,20
33.3644,-81.9633,40.2,60.7
42.7346,-71.4802,54.9,33.8
32.13133,-81.20237,14,62.8
44.55,-79.2167,221,22.8
34.79167,-79.36611,67.1,55.6
36.6954,-78.8807,100.3,50.8
36.04667,-79.47694,188.1,52.5
42.3606,-71.0097,3.7,38.5
38.81727,-81.71178,185.3,44.1
36.6002,-78.3011,76.2,51.6
44.4683,-73.1499,100.6,26.5
40.5513,-80.2167,216.4,35.9
41.6767,-78.8036,533.4,29.4
35.6808,-78.9158,97.5,53.3
44.9894,-70.6722,542.5,20.4
34.825,-77.3219,12.8,55.5
43.2049,-71.50274,104.5,30.4
37.2555,-81.2263,874.8,38.7
42.49333,-79.27222,203,32.6
42.15944,-76.89194,291.1,32.8
28.8728,-81.7844,20.7,67.3
45.1872,-69.1841,112.8,24.7
37.70806,-77.43444,62.5,47.7
41.6875,-69.99333,20.7,38.6
34.29165,-81.62089,156.4,54.4
44.9891,-70.6719,466.3,21.3
42.0772,-74.9827,365.8,31.8
42.4422,-76.7586,460.2,29
45.46222,-69.59528,316.1,20.3
41.9375,-72.6819,53.3,34.5
41.9725,-73.2208,408.4,30.2
39.5475,-81.6283,187.5,37.4
43.75477,-74.27558,509,23
45.3,-73.35,44,22
30.4,-81.41667,4.9,65.2
45.0667,-77.8833,331,20.4
39.7194,-76.8027,262.1,38.2
46.1833,-72.9167,16,19.3
41.3275,-72.04944,3,39
37.9458,-79.9542,539.5,40.7
41.5631,-78.6014,524.3,30
42.9328,-71.4358,67.4,33.2
40.1962,-76.7724,95.1,37.4
40.37338,-75.95924,104.9,37.7
39.96617,-75.02186,14,41.8
44.0069,-72.3194,359.7,24.5
41.6725,-75.0641,231.6,34.1
39.2811,-81.5572,189,39.8
43.05,-79.3333,236,28.6
45.5333,-78.2667,397,18.3
38.3794,-81.59,277.4,43.1
40.1468,-79.8986,228.3,38.7
33.2106,-81.5906,118.9,59.2
42.9361,-73.43257,152.1,33.2
40.8415,-79.9163,304.8,32.7
28.7991,-81.5373,27.4,71.4
33.3622,-81.6836,94.5,59.2
43.9573,-73.2106,105.2,25.3
45.35,-80.05,176,22.3
40.7211,-73.0908,1.5,41.9
34.5328,-77.7219,6.1,56.7
38.2456,-78.2703,155.4,44.2
37.7767,-79.4385,334.4,44.6
43.8,-73.7,249.9,27.6
39.9055,-80.7549,189,38.9
40.0962,-75.7513,152.4,38.4
40.4681,-78.7289,591.3,31.1
40.3333,-76.4667,137.2,36.3
41.657,-69.9592,12.2,39.3
31.1522,-81.3908,4.9,63.1
44.9281,-68.7006,38.7,27.3
41.9928,-71.1666,29,37.2
44.258,-71.2525,617.2,23.5
40.31611,-78.83389,696.2,31.3
38.7955,-76.99481,57.9,44.9
43.10833,-78.93806,178.3,29.7
42.2068,-75.98,486.2,27.9
38.4547,-78.9352,413.9,40.5
36.6687,-81.9646,586.7,45
38.0329,-78.5226,264,44.6
37.7836,-81.123,766.3,38.4
43.9667,-78.1833,79,29.3
39.8958,-76.3948,59.4,39.5
39.95867,-75.1728,18.3,43.2
34.99139,-78.88028,56.7,55.3
43.0078,-73.6511,114.3,29.1
37.13194,-76.49306,12.8,50.1
43.3472,-70.5475,6.1,33.9
40.82056,-76.86417,135.3,34.7
38.95341,-74.93611,6.1,43
41.9245,-78.0072,521.2,29.2
35.7109,-76.127,3,54.3
42.45,-81.8833,206,30.2
44.07,-70.7468,154.8,26.2
41.4903,-71.543,35.7,41.6
44.4535,-71.18552,280.4,25.2
47.3167,-71.15,673,13.2
35.7369,-79.0047,93.9,51.7
43.35,-80.4667,328,24.6
41.53333,-71.28333,52.4,38
43.4569,-70.7802,85.3,31.7
45.08533,-67.1205,35.1,29.6
43.95,-78.1667,78,28.1
39.45202,-74.56699,18.3,42.1
37.2978,-81.20366,870.5,37.9
40.4846,-80.2144,366.7,35.1
41.02999,-74.42484,231.6,35.5
42.2356,-74.1433,606.9,30.7
44.4333,-76.6833,160,23.7
38.1374,-78.4552,195.1,45.5
42.3108,-78.023,449.6,30.3
46.4282,-67.8442,128,22.2
25.8175,-80.2858,3.7,75.8
39.6667,-80.8667,189,38.5
35.0967,-77.1108,6.1,55.1
37.3261,-78.8274,259.1,44.9
41.73611,-72.65056,5.8,36.4
42.2123,-71.1137,190.5,34.3
44.5431,-72.5294,365.8,17.7
25.5819,-80.4361,3,76.4
29.0361,-80.918,4.9,68.9
44.27018,-71.30336,1911.4,13.8
41.25306,-70.06083,13.7,39.1
41.62574,-73.88156,50.6,36
41.26389,-72.88722,0.9,39.2
37.59677,-81.82439,389.2,43.1
38.1879,-80.8484,594.4,37.2
43.3605,-70.4697,6.1,32.3
34.73258,-76.65659,2.4,54.6
43.33845,-73.61028,97.8,29.1
40.21722,-76.85139,103.6,38.2
39.4667,-80.1333,396.2,39.5
41.35,-71.65,12.2,39
29.425,-81.5161,16.2,69
37.0375,-77.9462,100.6,50
42.42685,-73.28907,363.9,29.6
35.855,-77.89306,48.8,52.4
43.64222,-70.30444,13.7,31.7
41.7225,-71.4325,16.8,37.7
40.5972,-79.1186,335.9,36
38.5312,-79.7714,922,35
43.1167,-77.6767,164.3,31.5
26.47,-80.6402,6.1,75
48.3,-71.1333,163,12
40.35472,-79.92167,380.4,36.1
37.9864,-79.7594,786.4,39.3
42.6324,-72.1227,260.6,31.7
40.89174,-74.39635,85.3,37.7
36.18738,-81.87409,1540.2,34.6
37.1122,-77.2017,39.6,50.2
35.4111,-80.5834,213.4,53.5
45.05,-72.8667,152,23
33.66269,-81.03329,98.1,59.3
43.04121,-73.82109,99.4,31.1
34.6119,-77.4875,12.2,55.9
44.913,-73.8223,289.6,23
25.95,-80.2158,3,76.2
43.189,-71.746,131.1,32.6
45.8833,-77.25,153,17.4
39.3933,-81.2193,203.6,38.2
39.2728,-79.3684,735.2,34.3
45.95,-66.9,110,21.1
45.5,-73.5833,73,21.5
41.8,-78.6333,652.9,28.8
35.0316,-81.4927,152.4,51.1
44.4395,-68.9892,9.1,29.8
29.105,-81.63,18.6,69.5
40.5101,-79.5459,338,36.2
44.42,-72.0194,213.4,27.1
33.9,-81.5389,201.2,55.1
41.7676,-72.0531,149.4,36.6
48.4667,-67.4333,166,16.5
41.50917,-74.265,111.3,34.2
41.17833,-78.89889,552.9,30.7
35.332,-79.4066,134.1,52.7
42.55194,-71.75583,106.1,32.8
40.7939,-73.1017,25.6,39.5
48.85,-72.55,137,9.4
25.9708,-80.9,2.1,76.5
43.54914,-71.46456,152.4,31.2
25.1422,-80.9144,0.9,75.3
40.3391,-79.8604,225.6,37
39.66346,-77.58309,204.2,38.7
37.25,-77.25,15.2,48.9
42.783,-71.4148,56.4,33.7
40.8344,-76.1352,521.2,33.5
35.7944,-78.6988,121.9,52.2
38.23173,-75.37606,9.1,52.6
41.30722,-81.01333,374.9,32.4
30.2875,-81.3927,3,66.2
41.351,-72.039,12.2,38.8
45.05,-76.7833,276,20.3
40.31358,-74.25106,59.1,43.8
34.4715,-81.88465,199.6,54.4
40.93408,-72.73959,21.3,39.3
41.4725,-73.655,207.3,34.5
41.131,-77.4336,172.5,33.9
37.08169,-80.13486,870.8,38.6
32.60709,-80.32594,3.7,60.8
34.72709,-80.03754,62.5,56.2
41.29861,-80.76472,277.4,33.7
44.653,-70.7941,250.5,22
44.0562,-71.1297,159.1,28.7
47.2386,-68.61195,185.9,18.3
35.7192,-78.7878,118.9,51.5
43.25,-79.2167,79,31.8
39.79952,-74.78042,30.5,41.6
42.0737,-78.4518,432.8,30.2
36.6213,-78.5506,100.6,50.8
34.68452,-81.19567,170.7,53.8
42.7594,-71.0602,6.1,35.1
36.3481,-78.4119,146.3,52.6
35.7426,-78.8369,137.2,52.8
36.0164,-76.5516,3,53
36.4742,-79.7433,206.7,49.3
41.8157,-78.2873,449.6,29.8
35.8222,-79.7917,246.9,49.9
42.9203,-77.7557,166.1,29.4
41.775,-78.0417,502.9,30.1
25.3903,-80.6803,1.5,77.3
37.5222,-80.0797,385.9,37.8
43.5752,-75.5207,537.4,23.3
42.5167,-81.6333,198,28.9
33.79314,-81.89065,185,57.6
47.4167,-72.7833,169,13.8
36.3647,-78.3881,152.4,50.2
45.3833,-75.7167,79,19.9
40.3815,-78.0754,303.3,35
45.3833,-75.7167,79,19.2
44.2763,-72.4154,243.8,23.8
49.3167,-67.3833,6,19.6
35.5206,-76.9314,7.6,53.5
44.5842,-74.9573,176.8,25
42.7338,-76.6591,253,29.4
35.1108,-81.9675,228,52.5
39.2682,-80.3522,301.8,40.8
37.76475,-81.19405,710.2,38.2
35.4244,-77.9919,33.2,53.9
44.4833,-79.55,289,22.5
37.72716,-80.65837,473,40.5
37.3622,-79.95871,352.7,44
44.5078,-73.1156,103.6,26.5
40.075,-76.0717,184.4,37.6
38.6661,-78.3727,426.7,44.6
41.0172,-80.3615,251.5,36.8
46.5667,-72.7333,110,16.3
42.9327,-76.5447,234.7,29.5
27.4419,-80.3508,7.6,73.1
39.50932,-78.29739,292,39.4
41.9903,-77.1567,350.5,31.2
27.4272,-80.4053,6.1,72.4
48.25,-79.0333,318,9.4
35.6487,-81.1342,309.4,51.5
42.2473,-78.8125,495.3,29
35.13763,-77.98908,49.4,53.4
39.38293,-74.82932,25.9,44.2
41.4864,-79.1025,539.5,32.1
45.6404,-68.6747,109.7,22.2
38.31332,-81.71857,279.8,41.3
39.42127,-79.00513,294.1,37.1
41.6684,-71.5571,85.3,36.8
34.7508,-79.4664,64,55.7
35.7469,-76.5108,1.8,53.3
48.5167,-68.4667,5,19.3
43.4361,-75.3697,472.4,22.9
26.8639,-80.6256,9.1,73.9
47.9167,-74.6167,445,10.1
45.37523,-68.50823,57.9,25
36.6128,-76.5542,9.1,51.8
39.46594,-77.96676,140.2,40.7
25.9167,-81.2833,2.1,76.2
35.7922,-80.312,228.6,51.8
44.00706,-70.36149,173.7,26.6
42.6472,-78.7111,467.9,28.2
28.0547,-80.5512,3.7,70.7
46.05,-77.3667,122,17
41.7391,-77.971,655.3,29.1
42.0785,-71.238,82.3,36.7
42.2123,-71.1137,190.5,35.4
45.9667,-81.4833,196,19.7
44.658,-72.6786,298.7,22.9
40.0111,-81.5794,243.8,37.2
48.1333,-69.7167,7,20.4
34.8872,-79.6922,106.7,55.3
49.8167,-74.9833,381,6.5
44.3744,-70.3163,214.9,25.2
28.1136,-80.654,10.7,72.2
44.5,-80.2167,180,26.6
25.85,-81.03,2.4,77.6
43.18769,-78.60912,185.9,29.2
33.8083,-79.8566,24.4,59.4
36.9769,-79.8961,400.8,45.6
35.7044,-79.8378,265.2,49.9
39.098,-79.4322,1132.3,31.7
38.9339,-80.8317,220.4,41.7
39.46998,-80.85708,237.4,38.8
34.7833,-76.8667,6.1,55.2
39.0302,-76.9315,44.2,43.2
29.1966,-81.0084,8.8,68.2
44.9466,-69.5456,97.5,28.3
24.55338,-81.78807,1.2,74.2
46.3,-72.0667,97,17.8
37.8141,-78.2645,125,45.9
40.3803,-76.0274,106.7,38.1
40.0136,-78.3653,304.8,36.9
33.57544,-81.7898,90.8,57.5
43.1667,-79.9333,238,27.8
25.7553,-80.3836,4.3,76.8
42.1163,-71.9074,158.5,34.8
38.6195,-80.3821,484.6,36.6
34.2183,-81.073,96,55.6
38.9817,-81.5659,195.1,39.3
39.5001,-76.8375,224.6,38.4
36.4301,-80.1789,310.6,48.3
35.84219,-80.49777,207.3,50.7
36.0963,-81.8311,1609.3,34.8
43.22411,-70.63882,46.3,31.7
43.0333,-81.15,278,27.1
27.91527,-80.64573,8.2,73.6
32.1,-81.0833,3,62.1
44.6352,-70.0002,146.3,25.4
26.8261,-80.1488,6.1,73.7
43.0333,-81.15,278,27.6
43.4667,-80.3833,322,26.1
29.6319,-81.2061,1.5,66.3
42.8833,-78.9667,180,31.3
39.3983,-77.7212,152.4,40.4
43.9707,-74.222,502,23.5
44.2667,-79.3167,229,25.2
35.2512,-75.6048,0,54.6
36.4521,-77.0803,30.5,54.8
39.67621,-77.28443,122.8,39.4
37.5831,-75.8217,9.1,50.2
48.2667,-70.1167,4,14.3
43.65,-80.4167,376,23.9
40.71306,-79.51444,283.5,35
42.939,-72.3247,155.8,29.8
42.8833,-79.25,175,29.7
39.0483,-79.4406,991.8,32.9
35.8723,-76.6592,6.1,55.3
37.6761,-81.6213,402.3,43.4
44.4934,-68.4582,32,30
34.9797,-80.5233,167.6,54
40.6515,-78.5551,463.3,31.4
26.84,-81.0872,10.7,73.7
45.1369,-69.2806,193.5,24.9
41.72682,-73.92019,76.5,34.1
35.2975,-77.5722,18.3,57.3
40.05889,-77.52139,207.3,36.4
35.2671,-81.1436,213.4,54.3
35.3992,-80.1994,185.9,52.2
29.1828,-81.0483,9.4,68.7
44.7925,-71.1634,378,22.1
44.949,-72.1912,240.8,22
39.0736,-79.634,541,39.6
25.7881,-80.3169,8.8,76
28.1011,-80.6439,8.2,72.8
44.35,-78.3,216,24.4
24.5571,-81.7554,0.3,76
45.95,-77.3167,130,17.2
26.585,-81.8614,4.6,73.7
33.4408,-79.5672,10.7,58.9
36.39652,-77.42397,37.5,51.5
26.2483,-81.2967,4.6,76.2
35.1858,-79.6772,222.5,52.7
44.2326,-79.781,246,23.5
38.3064,-79.7197,737.9,37.7
45.8333,-75.65,195,16.9
28.54528,-81.33306,32.9,70.2
42.8416,-75.7263,512.4,27
38.6649,-80.7672,258.5,40.6
35.1397,-79.0644,143,53.4
45.5167,-73.4167,27,21
45.0333,-78.5333,330,20.6
39.41317,-79.40025,737.6,36
43.216,-77.9529,151.8,31.3
34.7965,-77.401,5.2,57.5
40.7436,-74.3539,54.9,39.6
43.6027,-72.3621,173.7,26.2
28.4558,-81.7234,39.6,71.7
28.82083,-81.80972,23.5,68.6
35.5417,-76.2231,3,53.4
42.6773,-75.5066,333.8,30.1
28.4339,-81.325,27.4,71
39.33898,-78.77106,219.5,39.9
36.8894,-81.7711,528.2,44.6
44.6333,-79.5333,285,22.1
37.2388,-77.3925,5.8,49.2
28.7299,-80.8795,12.8,70.6
30.23333,-81.66667,6.1,66.4
34.925,-77.5113,6.1,52.7
35.5171,-78.3443,45.7,52.1
40.8223,-75.6962,138.7,36.7
45.3667,-71.8167,181,21.6
41.7944,-72.932,153.9,36.2
32.48333,-80.71667,11.3,62.1
43.9833,-80.75,415,22.3
39.6419,-78.7561,222.5,38
43.0302,-71.0838,48.8,33.3
43.5696,-76.1163,121.6,26.5
43.7667,-81.7167,214,27.4
28.6408,-80.7308,9.1,70.5
38.1025,-81.8464,216.4,44.5
36.3464,-78.8858,216.4,50.2
37.81112,-79.98822,379.2,41.9
38.7778,-80.9636,228.6,38
36.41747,-81.42964,844.3,41.2
46.2667,-76,200,16.8
40.4949,-78.4667,402.3,31.9
32.375,-81.6731,54.9,61.2
34.1995,-81.41436,216.7,55.5
47.35,-70.0333,31,17.9
41.0375,-81.46417,318.2,35.6
44.7167,-66.8,78,31.6
33.77179,-81.25804,137.5,59.8
41.35789,-77.92644,283.5,33.7
45.4667,-73.75,32,21.3
39.37778,-74.42361,3,41.7
40.9666,-78.5871,460.2,32.4
36.0969,-79.9432,271.3,49.7
45.8667,-77.25,161,16.5
41.5216,-76.4043,466.3,32
40.12113,-75.49415,25.9,39.6
35.8923,-78.7819,126.8,51.7
38.3,-76.41667,11.9,49.4
40.8729,-78.2161,524.3,31.9
43.3392,-72.5056,170.7,28.3
44.2333,-78.3667,191,24.9
38.8853,-79.8528,603.2,37.7
36.5729,-79.3351,174,48.3
42.8766,-77.0307,218.8,29.4
36.7056,-79.865,231.6,48.1
35.0556,-77.0859,8.5,57.5
40.5864,-77.5692,140.2,36.8
36.1558,-80.3699,289.6,50.5
41.0489,-77.9411,423.7,32.8
41.4057,-81.852,238,35
31.39806,-81.28077,3,63.6
40.50194,-80.08333,218.5,38.7
45.1333,-79.4,297,20.6
39.64278,-79.91639,378,39.6
25.6475,-80.43306,3,77.4
47.5667,-71.2333,791,10.6
39.40375,-77.945,162.8,39
37.3208,-79.2067,286.5,44.9
26.19694,-80.17083,4.3,76.3
39.77056,-77.0325,170.1,39
33.4889,-80.8742,56.4,60
27.8703,-81.0435,18.6,71.3
25.90694,-80.28028,3,76.9
39.65562,-76.17506,12.2,42.8
26.07875,-80.16217,3.4,75.8
34.0106,-78.5464,12.2,55.7
39.1467,-75.5055,9.1,43.7
40.26639,-74.56417,30.5,41.6
36.1028,-78.3039,79.2,53
43.5167,-79.6833,168,28.5
39.4716,-76.1697,17.4,41.2
28.77972,-81.24361,16.8,70.3
41.6516,-76.8463,347.5,31.4
40.55156,-75.99105,112.5,37.6
45.1144,-67.2819,64,28.1
24.58333,-81.68333,1.8,76.7
41.3325,-73.837,140.8,38.5
46.8,-71.3833,60,17.2
27.5947,-81.5266,46.9,72.4
35.4286,-81.9394,321.9,50.9
40.7481,-74.152,7.3,39.7
40.5261,-80.6275,205.7,36.3
33.3169,-79.3227,9.1,59.8
40.5227,-78.3694,390.1,33.7
43.9996,-70.0963,42.7,28.2
29.7652,-81.4697,3,69.1
40.9474,-76.8786,152.4,34.7
35.83111,-90.64639,79.9,46.1
40.07806,-83.07806,275.8,35.1
41.9163,-84.0158,231.6,32.1
32.2033,-83.9319,152.4,61
34.7582,-84.7642,216.4,53.2
39.2975,-87.9746,189,37.6
35.414,-86.8086,239.9,49.3
42.23333,-83.53333,236.8,32.6
35.05646,-83.19822,1173.5,43.2
43.6064,-93.3019,374.9,20.8
47.16861,-88.48889,333.8,18.5
43.15611,-90.6775,204.8,25.1
45.5331,-92.0226,378,18
39.3475,-85.4891,285.6,35.4
32.3205,-90.0777,100.6,57.5
41.8558,-87.6094,177.7,29.1
40.6306,-93.9008,345.9,31.3
46.7873,-90.8641,187.5,21.3
38.8169,-92.2183,272.2,38
47.74722,-90.34444,185.9,18.8
36.9028,-82.0384,582.8,43.9
40.5838,-90.9686,210.3,31.1
34.025,-91.3444,59.1,52.9
